OID_,Field1,state_code,county_cod,site_numbe,parameter_,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_mea,units_of_m,units_of_1,sample_dur,sample_d_1,sample_fre,detection_,uncertaint,qualifier,method_typ,method,method_cod,state,county,date_of_la,cbsa_code,LULC,averageTra,clipDEM1km,STATION
653,653,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,5:00,7/28/2021 0:00,12:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
654,654,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,6:00,7/28/2021 0:00,13:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
655,655,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,7:00,7/28/2021 0:00,14:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
656,656,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,8:00,7/28/2021 0:00,15:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
657,657,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,9:00,7/28/2021 0:00,16:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
658,658,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,10:00,7/28/2021 0:00,17:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
659,659,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,11:00,7/28/2021 0:00,18:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
660,660,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,12:00,7/28/2021 0:00,19:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
661,661,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,13:00,7/28/2021 0:00,20:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
662,662,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,14:00,7/28/2021 0:00,21:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
663,663,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,15:00,7/28/2021 0:00,22:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
664,664,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,16:00,7/28/2021 0:00,23:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
665,665,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,17:00,7/29/2021 0:00,0:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
666,666,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,18:00,7/29/2021 0:00,1:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
667,667,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,19:00,7/29/2021 0:00,2:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
668,668,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,20:00,7/29/2021 0:00,3:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
669,669,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,21:00,7/29/2021 0:00,4:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
670,670,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,22:00,7/29/2021 0:00,5:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
671,671,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/28/2021 0:00,23:00,7/29/2021 0:00,6:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
672,672,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,0:00,7/29/2021 0:00,7:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
673,673,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,1:00,7/29/2021 0:00,8:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
674,674,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,2:00,7/29/2021 0:00,9:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
675,675,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,3:00,7/29/2021 0:00,10:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
676,676,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,4:00,7/29/2021 0:00,11:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
677,677,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,5:00,7/29/2021 0:00,12:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
678,678,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,6:00,7/29/2021 0:00,13:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
679,679,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,7:00,7/29/2021 0:00,14:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
680,680,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,8:00,7/29/2021 0:00,15:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
681,681,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,9:00,7/29/2021 0:00,16:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
682,682,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,10:00,7/29/2021 0:00,17:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
683,683,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,11:00,7/29/2021 0:00,18:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
684,684,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,12:00,7/29/2021 0:00,19:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
685,685,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,13:00,7/29/2021 0:00,20:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
686,686,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,14:00,7/29/2021 0:00,21:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
687,687,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,15:00,7/29/2021 0:00,22:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
688,688,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,16:00,7/29/2021 0:00,23:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
689,689,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,17:00,7/30/2021 0:00,0:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
690,690,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,18:00,7/30/2021 0:00,1:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
691,691,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,19:00,7/30/2021 0:00,2:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
692,692,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,20:00,7/30/2021 0:00,3:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
693,693,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,21:00,7/30/2021 0:00,4:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
694,694,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,22:00,7/30/2021 0:00,5:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
695,695,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/29/2021 0:00,23:00,7/30/2021 0:00,6:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
696,696,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,0:00,7/30/2021 0:00,7:00,0.037,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
697,697,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,1:00,7/30/2021 0:00,8:00,0.037,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
698,698,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,2:00,7/30/2021 0:00,9:00,0.03,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
699,699,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,3:00,7/30/2021 0:00,10:00,0.038,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
700,700,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,4:00,7/30/2021 0:00,11:00,0.036,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
701,701,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,5:00,7/30/2021 0:00,12:00,0.033,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
702,702,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,6:00,7/30/2021 0:00,13:00,0.031,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
703,703,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,7:00,7/30/2021 0:00,14:00,0.035,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
704,704,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,8:00,7/30/2021 0:00,15:00,0.048,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
705,705,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,9:00,7/30/2021 0:00,16:00,0.063,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
706,706,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,10:00,7/30/2021 0:00,17:00,0.073,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
707,707,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,11:00,7/30/2021 0:00,18:00,0.077,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
708,708,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,12:00,7/30/2021 0:00,19:00,0.08,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
709,709,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,13:00,7/30/2021 0:00,20:00,0.084,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
710,710,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,14:00,7/30/2021 0:00,21:00,0.087,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
711,711,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,15:00,7/30/2021 0:00,22:00,0.085,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
712,712,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,16:00,7/30/2021 0:00,23:00,0.073,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
713,713,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,17:00,7/31/2021 0:00,0:00,0.069,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
714,714,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,18:00,7/31/2021 0:00,1:00,0.071,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
715,715,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,19:00,7/31/2021 0:00,2:00,0.069,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
716,716,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,20:00,7/31/2021 0:00,3:00,0.059,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
717,717,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,21:00,7/31/2021 0:00,4:00,0.049,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
718,718,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,22:00,7/31/2021 0:00,5:00,0.043,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
719,719,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/30/2021 0:00,23:00,7/31/2021 0:00,6:00,0.04,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
720,720,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/31/2021 0:00,0:00,7/31/2021 0:00,7:00,0.029,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
721,721,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/31/2021 0:00,1:00,7/31/2021 0:00,8:00,0.024,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
722,722,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/31/2021 0:00,2:00,7/31/2021 0:00,9:00,0.018,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
723,723,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/31/2021 0:00,3:00,7/31/2021 0:00,10:00,0.016,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
724,724,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/31/2021 0:00,4:00,7/31/2021 0:00,11:00,0.015,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
725,725,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/31/2021 0:00,5:00,7/31/2021 0:00,12:00,0.014,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
726,726,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/31/2021 0:00,6:00,7/31/2021 0:00,13:00,0.017,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
727,727,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/31/2021 0:00,7:00,7/31/2021 0:00,14:00,0.042,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
728,728,8,59,14,44201,1,39.620408,-105.33872,WGS84,Ozone,7/31/2021 0:00,8:00,7/31/2021 0:00,15:00,0.052,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00,19740,1,11666,2234,72469903065
